,FAN_ACTUAL
19036,0.8
573,2.8000000000000003
13982,0.8
10564,2.9000000000000004
10927,3.7
6993,0.6000000000000001
5396,11.72
13591,1.1
10995,0.4
5679,13.6
68,8.700000000000001
12572,2.1
2999,1.4
4746,1.4
16911,27.9
8532,16.800000000000004
16366,1.7000000000000002
15870,-0.30000000000000004
5691,3.1
11155,1.6
12753,-0.9799999999999996
17974,33.40000000000001
21040,4.7
20830,2.7
4341,19.4
3017,12.0
19976,2.1
11551,17.000000000000004
15993,2.2
11680,2.7
4075,25.04
19743,10.3
9664,15.6
19950,2.3
15245,8.8
14802,0.9
17267,1.6
22087,0.6000000000000001
11642,1.6
3495,2.6
7143,7.4
13586,0.7000000000000001
15555,10.9
16752,2.7
1485,1.1
19006,2.4
7652,3.5
14253,38.1
4267,10.0
10586,1.9000000000000004
13260,0.4
675,1.1
5134,0.4
23,15.2
21139,2.9000000000000004
15754,1.3
15191,7.8000000000000025
13897,4.4
3046,3.1000000000000005
2036,2.3000000000000003
3065,7.1000000000000005
12148,0.4
6109,1.2000000000000002
17005,21.58
7098,6.3
6375,30.680000000000003
7871,1.9
7980,5.8000000000000025
21254,4.3
6927,3.7
1041,4.9
10982,3.1
21414,0.8
20266,6.3000000000000025
9605,21.6
114,1.4
6991,9.66
9390,11.2
4250,0.6000000000000001
7550,3.3
8422,1.4
19370,1.8
18901,7.3000000000000025
3853,13.7
21713,0.6000000000000001
5813,1.2000000000000002
15992,1.5
21171,10.4
1758,5.7
16257,10.1
7644,1.7000000000000002
10895,3.1
3680,9.0
12559,10.9
20163,15.0
3598,14.6
16801,1.4
1480,0.6000000000000001
7410,8.6
20985,6.4
11222,1.4800000000000002
6278,3.1
11488,0.0
20709,2.6
9869,3.5
6319,2.8000000000000003
17812,6.1000000000000005
16147,3.7
12294,1.52
11762,6.6000000000000005
10796,1.5
1780,21.5
14613,2.6
20704,-0.1
3822,10.2
17403,6.2
21298,6.8
9443,1.2000000000000002
5837,1.5
15322,2.1
20682,16.8
15181,2.9000000000000004
10247,2.8000000000000003
5044,4.2
12216,0.7
3838,2.7
15077,4.2
6351,1.7000000000000002
12102,15.8
588,0.30000000000000004
18766,10.4
12401,2.0
11131,12.0
19566,10.6
20823,11.0
7790,8.7
19699,15.1
607,0.0
16006,1.1
16236,13.3
19336,17.1
18535,5.6000000000000005
2984,-0.2
3279,6.3000000000000025
9066,1.8
2815,5.0
19294,1.7000000000000002
2649,3.1
4923,4.800000000000002
15391,3.9
2347,1.5
15361,0.6000000000000001
15819,17.7
13005,3.7
6635,1.9
8721,38.94000000000001
6708,5.5
1414,2.0
17031,14.5
21816,1.2
8860,1.0
6157,4.1000000000000005
3033,0.8
15022,0.8
3628,0.5
12549,6.3000000000000025
19300,19.64
5556,9.4
1348,20.9
8495,10.3
7063,24.000000000000004
10460,1.7399999999999998
9895,10.4
20340,3.6
5896,6.119999999999999
8562,3.8
11521,0.2
1618,6.1000000000000005
8471,22.54000000000001
7045,4.2
2924,2.2
3206,30.320000000000004
19754,0.6000000000000001
4274,4.1000000000000005
14340,6.4
22391,9.8
10411,7.1
20818,32.40000000000001
12849,3.1000000000000005
1950,0.6000000000000001
4829,3.9
10928,1.3
17090,2.7
22145,0.4
1068,3.2
3660,15.0
13781,3.0
15150,41.82
2470,14.2
2274,2.5
1265,1.7000000000000002
11495,10.2
10958,5.8000000000000025
7864,2.6000000000000005
2845,2.6
3038,0.2
17365,2.7
17126,4.4
8774,6.1000000000000005
20291,22.70000000000001
5032,1.1
20753,4.5
347,10.3
2260,0.0
6277,12.3
11883,31.58
7091,4.0
17991,4.6000000000000005
9919,0.4
5880,4.5
4952,0.2
8762,8.5
1477,2.4000000000000004
8372,0.7000000000000001
11550,0.30000000000000004
19434,3.9
17121,4.6000000000000005
9029,6.4
11019,13.3
7248,1.6
255,0.0
7283,-0.30000000000000004
11396,2.3000000000000003
4513,1.4
12832,4.020000000000001
10823,6.1000000000000005
107,0.4
3717,6.1000000000000005
6702,20.5
416,0.6000000000000001
6516,6.1
4825,1.5000000000000002
12567,0.8
21188,1.9
11527,0.6000000000000001
12152,2.6
14155,11.4
13685,34.6
8775,5.200000000000001
19722,21.4
4606,13.1
18729,1.5
18201,10.220000000000002
1900,13.9
7565,-0.2
21388,2.8000000000000003
14857,0.7000000000000001
20946,2.0
21958,16.32
39,0.2
22322,8.1
9707,19.5
19267,5.2
14297,12.2
11955,0.9000000000000001
18390,1.3
9309,6.0
2980,5.4
10760,45.08
12483,10.2
12792,1.4
3544,2.2
2867,1.4
15971,7.2
16953,18.840000000000003
10809,11.6
4570,5.1000000000000005
6454,7.4
1878,11.46
19348,13.5
3897,9.9
2729,0.1
17595,0.1
6850,2.4000000000000004
414,9.3
7887,3.6
13904,2.3000000000000003
6386,7.1000000000000005
12276,11.0
19777,3.4000000000000004
5067,2.8
6485,0.8
22178,1.1
6333,1.1
14544,4.3
13831,7.5
5932,19.4
15668,7.8000000000000025
8065,13.3
10919,15.8
15654,1.6
21482,9.0
1787,23.44
36,11.9
7767,2.2
4187,3.0
19126,1.2000000000000002
1555,5.9
7252,1.8
6398,21.4
18076,1.5
11597,21.54
19983,1.7000000000000002
3708,2.9000000000000004
14805,2.8000000000000003
19988,0.0
14641,15.4
5775,7.0
21322,18.4
16631,1.1
19971,3.5000000000000004
7073,7.6
17967,17.1
22049,0.6000000000000001
10334,3.2
19285,5.7
1746,16.42
16487,10.6
15783,2.7
16586,8.5
11080,0.8
7260,0.7000000000000001
12623,6.3000000000000025
15107,25.14
4038,2.4000000000000004
3705,12.0
3955,4.1000000000000005
21815,2.0
3428,11.7
17925,0.8
2507,17.3
4681,0.7000000000000001
15667,1.56
8402,29.9
10859,2.4000000000000004
12371,6.4
4747,12.5
14677,1.7000000000000002
6711,1.3
15963,5.7
18740,2.0
9862,8.5
10512,6.6000000000000005
6048,14.7
13908,12.1
1809,31.6
18952,3.6
7675,3.2
12309,3.5
10107,1.2000000000000002
21580,8.6
1715,9.2
8994,4.2
7614,4.5
8676,4.7
6436,6.5
18281,6.3000000000000025
5828,0.0
10638,18.4
13366,1.5
18292,12.5
20084,6.2
7351,0.2
21721,0.1
19768,1.7000000000000002
21094,29.70000000000001
1250,9.0
6929,12.1
14463,4.2
6531,3.6
16207,23.680000000000003
7236,13.0
16812,0.7
8991,16.2
16221,32.0
4861,24.38
2303,7.8
13868,17.4
6908,3.5
14878,12.1
11487,4.5
8910,15.3
8581,20.72
21672,10.1
20549,11.7
8250,4.2
1257,5.4
6680,-0.1
8930,6.8000000000000025
12442,31.20000000000001
21954,6.0
12806,6.6
2822,5.300000000000002
16110,14.5
1973,1.1
18210,7.2
22064,20.4
267,4.6000000000000005
13709,26.8
7545,4.9
2770,-0.1
16475,0.9
2329,4.3
723,6.7
5935,1.9
14658,0.8
9467,11.9
7991,-2.08
14320,24.1
1894,6.1
15085,3.6
10456,4.6
318,1.6
1536,21.04
1471,-1.1
21036,1.1
12587,0.4
1369,0.6000000000000001
740,3.6000000000000005
14526,6.6000000000000005
1188,8.8
10257,2.6
13640,19.36
890,6.7
12846,0.9
10719,2.6
20202,1.2000000000000002
7383,15.5
3487,0.4
6044,10.0
12026,15.9
10951,12.5
15421,21.6
14441,3.4000000000000004
15307,0.6000000000000001
1233,4.0
22276,2.3000000000000003
16469,19.5
12752,4.5
11497,2.6
15419,7.0
20909,7.2
10172,10.2
16723,7.4
17752,0.7000000000000001
1291,-0.30000000000000004
14283,3.0
14975,-0.1
14103,1.2000000000000002
14673,1.5
11654,4.300000000000002
13077,0.6000000000000001
7862,14.6
18645,0.6000000000000001
14757,0.1
17996,7.8000000000000025
562,0.9
10208,12.0
1031,2.3000000000000003
5765,2.5
19684,5.6
18280,6.3000000000000025
21214,11.0
7058,6.4
10599,2.1
4377,7.4
13367,2.5
15095,15.8
6976,0.5
22180,0.4
20697,3.9
11102,3.5
20960,4.5
12840,29.3
5712,0.4
7640,0.7000000000000001
1249,9.4
18818,0.6000000000000001
20971,6.3000000000000025
2218,1.7000000000000002
13426,1.8000000000000005
21366,13.6
12876,0.0
15243,5.4
19361,24.32
20135,14.3
18369,1.1
18902,1.3
18851,3.0
21391,7.0
15662,1.0
11058,13.8
16649,4.9
12964,3.1
15720,1.0
20937,4.6400000000000015
12030,11.0
6334,0.9
4549,6.8000000000000025
16055,2.2
7044,19.8
9328,4.9
13948,0.7000000000000001
18261,2.5
2354,0.9
12585,12.3
11403,8.700000000000001
18441,0.6000000000000001
5327,8.4
1434,7.1599999999999975
9877,19.7
264,4.2
8324,0.8
20318,2.0
17150,13.9
13410,10.6
22102,4.0
21753,15.920000000000002
6347,15.4
8584,1.5
3378,0.9
5731,2.5
13433,13.2
10969,1.8
22298,0.4
8620,3.1
1437,19.2
11231,0.30000000000000004
17820,0.9
7960,4.800000000000002
14293,11.6
4692,4.7
7441,29.5
6255,12.3
22344,0.8
8594,1.7000000000000002
20495,0.6000000000000001
12221,0.6000000000000001
65,1.0
17576,0.5
20092,2.0
20155,15.06
6185,5.5
17415,5.4
2865,8.5
15380,13.9
13738,8.8
5113,10.0
4408,2.0
6025,27.4
9883,2.1
11592,0.5
6890,4.2
7512,17.180000000000003
1421,2.4000000000000004
14706,7.240000000000002
21631,2.3000000000000003
20185,1.5
8000,13.2
7102,6.0
4349,7.5
1660,1.8000000000000005
73,7.2
1843,8.100000000000001
770,20.58
11228,34.059999999999995
21440,0.4
1285,21.3
15390,4.7
20060,22.5
18961,20.86
1941,17.1
21126,19.2
18623,0.0
12513,1.4
8265,2.1
3397,-0.2
17227,8.8
9679,16.58
5064,3.1
21901,1.5
4027,5.300000000000002
10768,1.7000000000000002
21027,5.1
18949,-0.3599999999999992
13373,28.6
5897,1.6
17446,8.8
3963,17.4
3937,4.0
12843,2.4000000000000004
15079,1.5000000000000002
1110,13.500000000000002
4414,6.7
12781,1.1
15363,27.8
21365,0.4
16242,0.5
10017,3.8
3146,2.3
1377,13.8
19320,0.6000000000000001
7507,3.3000000000000003
144,19.86
10767,1.4
6192,3.1
9990,7.7
3514,10.7
21662,4.300000000000002
7272,1.2000000000000002
6071,1.1
19831,2.7
17606,1.5
13015,0.4
1203,11.4
19205,1.3
1830,2.5
9691,11.400000000000002
4181,1.7000000000000002
13035,1.5
9411,9.9
15314,15.3
5957,1.3
11540,10.9
10240,3.0
16604,0.0
17423,22.5
17143,5.4
1055,5.6000000000000005
12121,1.7000000000000002
594,0.4
12695,14.720000000000002
1525,0.8
20678,3.8
5824,3.6
5154,12.7
12113,9.8
14332,7.1000000000000005
17959,4.0
18985,2.7
13310,21.58
761,2.5
7824,4.5
20449,12.3
15377,28.42
6999,15.9
81,10.5
7042,3.7
20641,32.42
8724,10.3
958,7.4
8664,5.200000000000001
10482,2.5
6609,1.9
6026,4.4
12830,3.1
7238,20.76
13060,9.2
11091,5.1000000000000005
22236,4.4
3954,0.0
4403,1.6
19417,2.5
20134,3.3000000000000003
10387,0.5600000000000005
4511,0.9
1666,0.0
19435,0.5
6857,2.9000000000000004
5353,0.2
22404,1.0
4587,7.0
18462,0.20000000000000012
19423,20.0
11141,10.4
13894,13.3
2550,1.3
19082,4.6000000000000005
18203,31.2
10979,21.42
3724,3.9
1264,3.0
4867,2.4000000000000004
17993,7.4
7255,8.0
815,-2.6
12281,2.6
7607,12.1
4374,15.060000000000002
9464,1.1
4087,13.6
8464,8.1
16059,3.3000000000000003
1897,0.6000000000000001
16400,3.5
7416,0.9
19662,4.1000000000000005
11459,10.2
21097,14.82
15694,2.5
18127,6.9
2529,9.3
19231,22.46
8104,11.2
6922,18.9
8907,2.0
660,9.1
14383,2.8000000000000003
8744,1.5
1118,3.8
18363,35.88
1287,7.0
6204,1.7000000000000002
15157,-0.1
7358,0.6000000000000001
2316,7.9
1417,1.3
21449,9.2
19398,2.3600000000000008
7,2.9000000000000004
13713,16.9
994,3.8
13973,26.0
4292,7.2
16148,13.2
11607,9.1
20389,1.7000000000000002
2409,5.7
296,6.9
1864,0.4
1912,7.8
13102,11.3
20010,0.6000000000000001
7942,9.4
12858,3.8000000000000007
1145,15.5
5789,4.0
21174,2.2
17393,10.9
14865,1.3
16778,17.68
15746,0.1
13153,1.1
3612,20.4
17870,6.68
14187,39.08000000000001
12333,34.74
10027,3.0
16025,19.700000000000006
9855,21.46
22211,12.4
13824,31.680000000000003
16441,19.5
18505,8.9
8381,4.5
11860,10.5
477,1.1
13595,10.4
11808,1.0
4190,1.4
20928,8.2
20305,0.7000000000000001
21060,0.2
8834,4.1
12725,3.6
14229,8.1
19278,4.800000000000002
658,27.7
2723,14.4
1793,-0.1
20422,14.0
12904,1.9
5430,20.200000000000006
16705,9.0
493,8.700000000000001
4253,4.3
17392,7.4
1463,3.5
16011,2.7
17987,1.6
4008,12.4
11368,21.200000000000006
2287,15.2
21208,0.9
13933,4.7
9157,17.740000000000006
444,8.6
10268,25.8
8630,3.4000000000000004
672,5.4
17057,-0.1
12044,10.9
17110,16.099999999999998
5740,4.800000000000002
1494,5.8000000000000025
14238,0.1
5261,0.6000000000000001
21502,21.4
3751,19.6
21620,0.30000000000000004
756,0.9
13712,9.7
10880,2.6000000000000005
22302,3.4000000000000004
12505,9.3
21227,0.4
14539,7.700000000000001
13959,4.7
1374,0.7000000000000001
15660,3.2
9696,13.5
20343,26.1
19060,14.6
6572,4.3
537,4.4
8904,0.5
20339,6.0
6144,19.9
646,9.0
19538,9.7
14685,3.9
2186,6.88
3109,14.4
21378,8.8
21836,3.4000000000000004
15656,10.7
16088,2.8000000000000003
10742,5.200000000000001
9624,1.0
12154,1.0
1884,1.6
242,13.9
13052,2.8000000000000003
16737,5.6000000000000005
15447,0.7000000000000001
3030,0.4
2102,4.5
19098,-0.5
15944,12.1
7145,9.8
3891,28.640000000000004
15575,6.0
1995,30.6
11144,6.1
12331,3.3000000000000003
21006,2.2
5403,3.6000000000000005
10786,2.0
21256,5.6000000000000005
5292,3.2
8051,1.9
8090,11.6
22167,9.3
4925,37.98
14697,25.1
22098,8.6
12736,4.2
21552,1.0
9422,0.6000000000000001
10639,1.540000000000001
2978,8.6
3573,1.3
21641,15.1
17526,6.2
19671,10.0
1115,10.3
12890,19.3
3466,1.6
5145,8.9
21663,3.3000000000000003
2949,0.0
21584,4.0
13176,20.9
16218,6.5
7388,4.800000000000002
17439,2.1
14494,0.1
15607,2.5
8232,1.6
14137,12.1
2538,0.7000000000000001
15557,17.8
5383,11.5
18534,6.7
7624,15.2
9027,2.8
7025,3.1
12980,2.1
799,8.6
16969,4.0
427,8.8
21619,2.0
13082,1.9
11771,0.8
13337,0.3000000000000003
10730,3.8
18387,5.2
18041,2.1
16887,4.5
13870,12.0
14515,2.2
11498,8.0
7634,14.6
3131,14.7
10118,0.2
232,19.86
3037,18.200000000000006
9891,7.6
18923,15.180000000000005
7825,16.1
14958,12.4
18005,39.8
7423,4.0
20013,2.9000000000000004
17500,-1.6
13078,24.72
11794,7.8000000000000025
21878,12.2
5369,0.9
18303,41.62
20870,0.6000000000000001
12669,1.3
18476,0.7000000000000001
12930,1.9
3157,2.5
6884,1.0
7342,0.7000000000000001
19572,7.3400000000000025
12491,6.9
7902,14.0
9329,7.5
6739,1.2000000000000002
16897,2.2
8216,8.3
10051,0.6000000000000001
14179,36.68
16027,4.4
4412,0.6000000000000001
2314,0.4
10315,6.0
19910,9.4
2018,2.6
7412,1.6
12434,20.26
21166,17.5
14061,3.9
19612,14.0
12554,21.14
15893,12.64
12777,1.8
9450,1.7000000000000002
3424,10.3
16738,8.2
16679,9.04
13745,9.2
9617,12.0
12351,3.9
22114,11.7
4080,24.86
11640,0.9
4962,12.0
22101,37.82000000000001
18339,2.5
8209,25.70000000000001
797,1.6
5467,10.3
1883,2.3000000000000003
12325,4.800000000000002
18345,3.8
2372,13.9
8011,17.66
1198,15.4
14144,9.6
16224,22.3
13842,5.1000000000000005
6167,10.3
4094,4.3
13735,1.9
480,2.9000000000000004
7126,5.9
11627,0.7000000000000001
18319,8.9
18061,15.82
8261,3.4000000000000004
6939,13.6
13770,4.7
1331,1.2000000000000002
20288,4.5
3305,9.9
4355,8.200000000000001
3104,19.5
18179,4.800000000000002
19986,14.4
17067,23.36
13088,2.3000000000000003
1420,6.9
5205,7.5
18524,20.8
1234,0.2
14920,-0.7
1709,3.1
9255,8.6
430,3.4000000000000004
14851,1.7
13174,16.0
2328,2.2
227,6.2
21218,6.7
577,8.0
4233,4.300000000000002
684,4.6000000000000005
6818,36.34
7750,4.2
5220,7.4
20866,0.9
3785,26.14
12262,6.4
5794,30.74
8953,6.1
16065,8.9
8751,8.2
8988,8.799999999999997
18158,5.4
10780,1.4
15465,1.3
6973,3.2
4182,3.9
8494,10.38
21024,1.3
18986,30.4
6037,1.3000000000000005
6431,5.8000000000000025
16852,1.4
20975,24.70000000000001
2758,1.5
19199,1.8
1654,1.9
1292,1.8
12283,1.9
7855,1.9
20770,3.2
591,19.06
18575,0.30000000000000004
20336,8.4
5137,8.200000000000001
10584,8.200000000000001
10413,2.3000000000000003
1340,11.3
20259,1.0
10715,13.6
21467,3.0
18573,17.82
22018,14.22
20184,1.6
12217,4.2
5697,13.8
19453,11.3
4979,0.9
4888,33.40000000000001
1473,12.5
19283,0.8
2847,6.58
8370,2.1
13617,12.56
18324,0.4
13571,2.3000000000000003
13583,13.9
19781,0.6000000000000001
4635,2.1
3540,17.18
5876,34.82
12437,0.7000000000000001
2383,11.2
21464,4.2
5977,0.7000000000000002
1160,0.8
5955,3.2
8967,3.4000000000000004
16934,0.0
6250,3.3000000000000003
12933,7.0
2768,15.2
2634,0.8
1573,4.5
10689,2.4000000000000004
20858,0.0
3951,20.42
15247,1.5
17762,6.8000000000000025
16072,0.4
20484,25.32
1329,22.1
17509,0.10000000000000007
3916,18.0
3772,4.2
5484,1.1
6081,12.2
14618,4.4
1050,6.6000000000000005
15851,0.30000000000000004
10078,13.6
623,12.9
8009,0.4
15381,1.2000000000000002
9531,34.300000000000004
22288,5.1000000000000005
9292,1.2000000000000002
20918,1.4
3080,4.9
1501,3.8
4995,26.9
9781,15.8
14359,14.6
18241,10.4
18862,1.0
11750,14.46
13858,4.4
19780,15.5
15359,8.5
7770,0.7000000000000001
2532,2.2
21727,0.5
14780,17.4
1100,20.26
10323,1.5
17037,6.5
3235,0.8
17885,21.94
17902,2.4000000000000004
16295,7.9
4722,3.12
6112,14.8
4238,17.5
7978,0.8
6435,9.7
15690,18.2
5266,16.26
7032,22.2
15894,7.7200000000000015
18140,13.0
14491,5.2
1472,7.8000000000000025
14202,10.9
19751,8.5
4522,0.4400000000000001
17535,26.20000000000001
849,31.04000000000001
13800,41.5
18295,0.5
12475,0.2
14834,12.2
12898,34.94
2210,1.4
18890,9.1
20864,4.9
3202,4.2
5607,4.5
16039,8.4
21259,3.1000000000000005
21630,-0.2
1284,14.9
11616,3.7
8606,13.6
3593,2.7
16601,5.1000000000000005
13418,2.6
15471,-0.17999999999999994
17181,12.8
3271,2.3000000000000003
4717,1.8
10286,0.5
1004,3.9
19808,7.1
18326,3.6
18373,14.8
10532,0.8
8457,29.48
11073,4.4
17962,32.52
6034,0.9
14411,5.2
18389,2.1
6212,2.6000000000000005
17898,0.6000000000000001
15948,1.3
3542,0.9
18021,3.7
253,9.6
6010,5.9
22306,20.4
9340,1.7000000000000002
2142,-2.0
6092,5.300000000000002
6403,11.160000000000002
7632,3.8
1728,0.7000000000000001
9274,6.1
1671,2.4000000000000004
16298,8.6
14467,15.8
17607,0.4000000000000001
11441,22.9
16612,0.9
9695,1.2000000000000002
1971,10.3
19570,12.6
15215,4.2
13352,3.08
11990,6.6000000000000005
7807,3.4000000000000004
694,8.5
5729,10.0
19503,7.3000000000000025
12047,1.1
20016,8.1
20766,0.7000000000000001
19160,-0.2
16918,6.4
21925,15.340000000000002
2284,2.5
16102,-0.1
14525,2.4000000000000004
3094,30.2
1677,0.5
7364,0.2
2114,17.580000000000002
21141,21.0
2273,14.54
17419,6.7
14807,24.480000000000004
3244,4.4
18359,26.6
6182,2.9000000000000004
11292,10.7
5041,2.0
4817,6.2
13914,8.5
10632,6.7
3563,0.5
14647,6.8
13609,21.84
14399,8.5
6176,0.7
9954,2.8
16166,14.3
6312,0.8
9988,-0.2
17161,2.3000000000000003
11532,2.2
15568,-0.30000000000000004
12004,2.3000000000000003
656,2.1
10827,5.300000000000002
10383,12.3
6684,15.82
15440,9.500000000000002
19993,3.4000000000000004
15459,4.5
18539,10.9
12705,1.8
3231,4.1000000000000005
11631,4.2
19794,1.1
2484,15.36
13637,8.4
7205,24.8
5967,1.1
19259,8.8
952,2.3400000000000007
9361,8.600000000000001
12934,5.500000000000001
5664,0.1
20461,2.4000000000000004
7028,6.959999999999999
18270,4.5
3409,3.2
4775,1.0
9910,3.7
20965,9.7
7192,1.2000000000000002
19399,7.0
13549,24.0
14046,2.6
17790,2.5000000000000004
1461,2.5
9024,27.20000000000001
12961,4.2
7953,9.3
16764,0.2
8634,4.5
20329,3.5
14221,10.8
13604,2.6
5152,23.340000000000003
1146,3.9
1937,17.1
22289,5.0
20123,9.1
12076,7.7
20902,0.7000000000000001
13820,20.1
16593,15.3
5914,5.859999999999999
456,5.2
14913,13.1
15923,5.5
5397,2.9000000000000004
16627,12.5
3858,1.8
96,29.2
11699,2.2
3130,0.1
8015,4.800000000000002
10666,0.7000000000000001
6780,6.8000000000000025
12123,10.5
6618,0.9
2627,31.74
3773,4.7
10559,3.9
2239,4.3
3663,9.8
17891,0.10000000000000003
16286,11.920000000000002
13047,0.7000000000000001
9399,9.7
11219,1.2000000000000002
5138,2.8000000000000003
20483,3.8
2389,4.0
20900,3.6000000000000005
14028,3.0000000000000004
18974,4.7
17872,2.0
10583,14.8
3082,4.0
13483,0.7000000000000001
18027,0.0
15724,4.1000000000000005
19969,0.4
17279,26.9
5591,2.6
19197,21.70000000000001
1663,1.7000000000000002
2901,4.3
4099,3.5
4268,27.06
20302,5.5
10732,10.7
10660,8.0
734,8.120000000000001
18783,13.0
8127,12.2
6883,11.1
4535,6.6
12465,10.1
10546,1.5
18200,18.5
2397,7.0
8899,7.7
4184,6.3
19081,10.2
2576,0.30000000000000004
2373,2.1
17983,1.7000000000000002
6633,4.7
18399,19.1
22307,-0.96
1773,13.9
21415,0.6000000000000001
9473,43.22
14364,2.4000000000000004
22171,1.2000000000000002
5640,5.9
11236,12.740000000000002
9001,6.4
9287,0.4
2515,5.1000000000000005
17969,7.7
4262,15.7
17102,3.78
18664,19.5
415,18.12
12570,1.3
5013,1.5
15644,1.3
5778,17.6
7188,0.7000000000000001
13871,8.3
3695,1.9
710,0.8
18357,1.1
11720,7.4
4503,1.1
12859,9.1
19938,9.8
9441,0.8
19044,1.1
13133,4.6000000000000005
17487,3.1
12017,1.3
1495,5.1
14668,17.72
18560,5.8
6249,19.82
9433,1.4
15014,-1.6
4091,0.5
18169,14.3
2888,12.1
4928,3.5
7209,0.5
1523,3.9
19466,1.1
13423,34.1
7249,14.26
5206,1.7000000000000002
1241,1.9600000000000009
1406,10.2
3319,37.28
12957,5.0
20397,1.3
916,38.48
527,5.4
22290,4.379999999999999
14714,10.3
12947,3.9
17242,0.2
22029,1.3
2819,8.3
11136,5.2
14833,0.8
21840,2.3000000000000003
15298,10.3
21303,10.9
6264,6.1
14285,0.2
3012,5.4
19371,1.0
12680,3.8000000000000007
9678,14.0
21950,9.7
21695,4.0
6107,3.6
14974,25.320000000000004
774,8.7
14368,10.8
1631,8.5
14825,6.6000000000000005
18100,0.30000000000000004
6429,2.5
12366,1.2000000000000002
16868,0.6000000000000001
8661,7.7
2750,19.5
21934,22.44
14774,13.920000000000002
19161,28.3
20948,0.8
16781,4.800000000000002
21016,1.8
20717,6.9
14741,11.2
10124,1.6
9183,10.5
598,5.300000000000002
4562,2.8000000000000003
15532,0.9
11696,2.0
4001,0.2
4659,24.8
10097,4.300000000000002
18094,17.8
20735,2.0
4684,5.1000000000000005
15815,27.3
5672,2.2
6217,0.4
8663,4.3
14705,9.1
13577,7.9
5080,10.2
16042,11.2
5790,1.6
16108,15.2
11036,22.4
11936,2.2
12698,4.4
1446,22.8
15725,6.8000000000000025
13101,2.8000000000000003
16107,9.7
13845,6.5
16130,17.98
12128,11.1
16956,4.800000000000002
7309,29.120000000000005
7034,0.5
6000,14.0
10573,3.9
2837,1.4
20990,2.7
3757,0.9
3218,3.4000000000000004
11765,-0.5
11324,0.1
9971,17.96
3520,5.2
6594,23.9
5947,1.3
14935,5.9
2588,3.5
20460,12.2
4695,0.6000000000000001
16206,4.440000000000001
16016,0.0
5241,0.6000000000000001
19689,33.3
11545,8.4
9950,1.6
16070,1.7000000000000002
15196,1.1
19419,3.9
8643,11.0
6806,3.7
21860,7.2
9044,4.6000000000000005
20907,1.0
4482,2.7
10415,0.7000000000000001
2464,14.4
19010,1.0
18002,1.5
20240,11.3
4483,5.120000000000001
17264,3.4000000000000004
9180,1.7000000000000002
15509,4.0
14915,-0.2
15947,19.3
20208,14.1
13425,24.46
7234,11.5
12596,6.8000000000000025
4608,6.8000000000000025
10731,18.48
14655,1.6
500,1.7000000000000002
20018,9.2
19837,10.9
17551,4.9
1046,17.200000000000006
6327,18.3
9193,0.6000000000000001
18655,0.5
20722,6.1000000000000005
19367,3.1
18453,32.84
20082,3.9
15542,0.1
3139,0.3600000000000003
19897,1.4
14969,8.8
14118,0.2
20176,2.8000000000000003
777,1.8
12599,22.44
17610,6.8000000000000025
3138,1.9
4019,1.9
9386,26.8
9553,0.30000000000000004
21066,15.159999999999998
14990,0.2
12645,5.300000000000002
10496,8.8
16256,2.4000000000000004
13512,-4.44
6083,5.1000000000000005
9305,1.4
2982,0.6000000000000001
17798,11.4
19883,5.5
11446,3.3000000000000003
17366,4.1000000000000005
5890,14.3
9379,20.0
13108,3.1
9187,4.800000000000002
10474,2.38
9156,15.8
6005,4.9
565,7.0
4118,6.9
5899,1.1
17255,14.2
840,6.4
3888,2.8000000000000003
9834,7.6
17060,12.0
7641,4.5
16533,2.5
17411,16.8
8655,7.4
2666,7.9
17386,2.0
15091,19.9
18840,1.9
